"Extracted from the UNHCR Population Statistics Reference Database","United Nations High Commissioner for Refugees"
"Date extracted: 2017-06-21 16:15:11 +02:00"

Year,"Country / territory of asylum/residence",Origin,"RSD procedure type / level","Tota pending start-year","of which UNHCR-assisted","Applied during year",statistics.filter.decisions_recognized,statistics.filter.decisions_other,Rejected,"Otherwise closed","Total decisions","Total pending end-year","of which UNHCR-assisted"
2016,Romania,Cuba,"G / FI",,,*,,,*,,*,,
2016,"Russian Federation",Cuba,"G / FI",0,0,*,0,0,0,*,*,0,0
2016,Senegal,Cuba,"G / FA",*,*,,,,,,,*,*
2016,"Serbia and Kosovo (S/RES/1244 (1999))",Cuba,"G / FI",,,10,*,,,*,6,*,*
2016,Suriname,Cuba,"U / FI",0,0,40,,,0,*,*,38,38
2016,Slovakia,Cuba,"G / FI",,,*,,,,*,*,,0
2016,Slovenia,Cuba,"G / FI",,0,*,,,*,*,6,,0
2016,Sweden,Cuba,"G / RA",21,,15,0,*,17,*,22,13,
2016,Sweden,Cuba,"G / FI",25,,46,0,*,21,21,43,28,
2016,Sweden,Cuba,"G / AR",10,,40,0,0,36,*,40,9,
2016,"Sint Maarten (Dutch part)",Cuba,"U / FI",5,5,,,,,,,5,5
2016,"Trinidad and Tobago",Cuba,"U / FI",37,37,66,5,,*,13,20,83,83
2016,"Trinidad and Tobago",Cuba,"U / AR",*,*,,,,*,,*,*,*
2016,Turkey,Cuba,"U / FI",*,*,0,0,,0,0,,*,*
2016,Ukraine,Cuba,"G / JR",6,0,0,0,,0,0,,6,0
2016,Ukraine,Cuba,"G / FI",5,0,0,0,0,*,0,*,*,0
2016,Uruguay,Cuba,"G / FI",24,6,341,*,,8,48,60,305,106
2016,"United States of America",Cuba,"G / EO",166,,117,8,,57,48,113,264,
2016,"United States of America",Cuba,"G / IN",101,,30,*,,,17,19,113,
2016,"Venezuela (Bolivarian Republic of)",Cuba,"G / FI",14,*,,,,,14,14,0,0
2016,"British Virgin Islands",Cuba,"U / FI",,,17,,,,17,17,0,0
2016,"South Africa",Cuba,"G / FI",*,0,,,,,,,*,
2016,"United Kingdom",Curaçao,"G / RA",,,,,,,,,,0
2016,"United Kingdom",Curaçao,"G / AR",,,0,0,,0,0,,,0
2016,"United Kingdom",Curaçao,"G / FI",0,0,0,0,0,0,0,,0,0
2016,"United Kingdom","Cayman Islands","G / AR",,,0,0,,0,0,,,0
2016,"United Kingdom","Cayman Islands","G / RA",,,,,,,,,,0
2016,"United Kingdom","Cayman Islands","G / FI",0,0,0,0,0,0,0,,0,0
2016,Australia,Cyprus,"G / FI",*,0,6,0,0,*,0,*,*,0
2016,Belgium,Cyprus,"G / FI",0,0,,,,,,,,0
2016,Brazil,Cyprus,"G / FI",,,*,,,,,,*,0
2016,Canada,Cyprus,"G / FI",*,,*,0,,*,0,*,*,
2016,Germany,Cyprus,"G / NA",*,,,,,*,,*,,0
2016,"United Kingdom",Cyprus,"G / AR",,,*,0,,*,0,*,,0
2016,"United Kingdom",Cyprus,"G / FI",0,0,*,0,0,0,0,,*,0
2016,"United Kingdom",Cyprus,"G / RA",,,0,0,0,0,0,,,0
2016,Sweden,Cyprus,"G / FI",0,,*,0,0,0,0,,*,
2016,"United States of America",Cyprus,"G / EO",0,,0,0,,0,,,0,
2016,Argentina,"Czech Rep.","G / AR",*,,,,,,,,*,0
2016,Argentina,"Czech Rep.","G / FI",,,*,,,,,,*,0
2016,Australia,"Czech Rep.","G / AR",*,0,0,0,0,0,0,,*,0
2016,Australia,"Czech Rep.","G / FI",5,0,6,0,0,*,0,*,*,0
2016,Austria,"Czech Rep.","G / FA",*,,*,0,0,*,0,*,*,
2016,Brazil,"Czech Rep.","G / FI",*,*,0,0,,0,,,*,0
2016,Canada,"Czech Rep.","G / FI",74,,138,38,,21,26,85,193,
2016,Switzerland,"Czech Rep.","G / FI",*,0,*,0,0,0,*,*,*,0
2016,Germany,"Czech Rep.","G / NA",*,,*,,,,*,*,*,0
2016,Germany,"Czech Rep.","G / RA",5,,6,,,,5,5,6,0
2016,Germany,"Czech Rep.","G / JR",*,,,0,0,0,*,*,0,0
2016,France,"Czech Rep.","G / FI",0,,*,0,0,0,,,,
2016,"United Kingdom","Czech Rep.","G / RA",,,0,0,0,0,0,,,0
2016,"United Kingdom","Czech Rep.","G / AR",,,*,0,,0,0,,,0
2016,"United Kingdom","Czech Rep.","G / FI",0,0,*,0,0,*,0,*,*,0
2016,Liechtenstein,"Czech Rep.","G / FI",,,*,,,,,,,0
2016,Mexico,"Czech Rep.","G / FI",*,,,,,,,,*,0
2016,Norway,"Czech Rep.","G / FI",,,*,,,*,*,*,,
2016,"New Zealand","Czech Rep.","G / FI",0,0,*,0,0,0,0,,*,
2016,Philippines,"Czech Rep.","G / FA",*,,,,,*,,*,0,0
2016,"Russian Federation","Czech Rep.","G / FI",0,0,*,0,0,0,*,*,0,0
2016,"Russian Federation","Czech Rep.","G / TA",0,0,*,0,0,0,*,*,0,0
2016,Slovakia,"Czech Rep.","G / FI",,,*,,,*,,*,,0
2016,"United States of America","Czech Rep.","G / IN",*,,*,0,,,0,,5,
2016,"United States of America","Czech Rep.","G / EO",22,,*,0,,0,0,,14,
2016,"South Africa","Czech Rep.","G / AR",*,0,,,,,*,*,0,
2016,Argentina,Germany,"G / AR",*,,,,,,,,*,0
2016,Argentina,Germany,"G / FI",,,,,,,,,0,0
2016,Australia,Germany,"G / AR",*,0,*,0,0,*,0,*,0,0
2016,Australia,Germany,"G / FI",7,0,18,0,0,*,0,*,*,0
2016,Austria,Germany,"G / FA",*,,*,0,0,,*,*,*,
2016,Belgium,Germany,"G / RA",,,*,,,,,,,
2016,Belgium,Germany,"G / FI",0,0,*,,,*,*,6,,0
2016,Brazil,Germany,"G / FI",*,*,*,0,,0,,,*,0
2016,Canada,Germany,"G / FI",,,9,,,*,,*,9,
2016,Switzerland,Germany,"G / FI",0,0,5,0,0,*,*,6,,0
2016,Denmark,Germany,"G / FI",,,*,,,,,,,
2016,Spain,Germany,"G / FI",,,*,,,,,,,
2016,Finland,Germany,"G / RA",,,,,,,,,,
2016,Finland,Germany,"G / FI",,,*,,,,*,*,,
2016,France,Germany,"G / FI",*,,0,0,0,*,,*,,
2016,France,Germany,"G / AR",0,,*,0,0,*,0,*,0,
2016,"United Kingdom",Germany,"G / AR",,,0,0,,0,0,,,0
2016,"United Kingdom",Germany,"G / FI",0,0,*,0,0,*,*,*,*,0
2016,"United Kingdom",Germany,"G / RA",,,0,0,0,0,0,,,0
2016,Croatia,Germany,"G / JR",,,*,,,*,,*,0,0
2016,Croatia,Germany,"G / FI",,,*,,,,,,*,*
2016,Iceland,Germany,"G / FI",,,*,,,,,,,
2016,Mexico,Germany,"G / FI",0,,*,,,,*,*,0,0
2016,Namibia,Germany,"G / FI",*,0,,,,,*,*,0,
2016,Norway,Germany,"G / AR",,,*,,,*,,*,*,
2016,Norway,Germany,"G / FI",,,*,,,*,,*,,
2016,"New Zealand",Germany,"G / FI",0,0,*,0,0,*,0,*,0,
2016,Sweden,Germany,"G / FI",*,,*,0,0,*,*,*,0,
2016,Sweden,Germany,"G / RA",0,,*,0,0,0,0,,*,
2016,Uruguay,Germany,"G / FI",,,*,,,,,,*,*
2016,"United States of America",Germany,"G / IN",31,,34,0,,,*,*,63,
2016,"United States of America",Germany,"G / EO",44,,*,0,,0,0,,41,
2016,"Venezuela (Bolivarian Republic of)",Germany,"G / FI",,,*,,,,,,*,*
2016,"South Africa",Germany,"G / FI",*,0,,,,,,,*,
2016,"South Africa",Germany,"G / AR",*,0,,,,,*,*,0,
2016,Angola,Djibouti,"G / FI",*,,,,,,,,*,
2016,Australia,Djibouti,"G / FI",*,0,0,0,0,0,0,,*,0
2016,Belgium,Djibouti,"G / FI",83,0,83,52,,41,*,95,109,0
2016,Belgium,Djibouti,"G / JR",9,0,34,*,,28,*,31,9,0
2016,Belgium,Djibouti,"G / RA",,,37,,,,17,17,,
2016,Canada,Djibouti,"G / FI",44,,211,105,,10,0,115,159,
2016,Switzerland,Djibouti,"G / FI",8,0,8,*,0,0,7,9,6,0
2016,Germany,Djibouti,"G / JR",7,,,0,*,*,*,5,7,0
2016,Germany,Djibouti,"G / NA",22,,16,*,,*,*,7,31,0
2016,Germany,Djibouti,"G / RA",*,,,,,,,,*,0
2016,Denmark,Djibouti,"G / FI",,,,,,,,,*,
2016,Egypt,Djibouti,"U / AR",0,0,8,0,,0,0,,8,8
2016,Egypt,Djibouti,"U / FI",7,7,5,*,,5,0,6,6,6
2016,Ethiopia,Djibouti,"J / FI",*,*,,,,,,,*,*
2016,France,Djibouti,"G / RA",,,*,,,,,,,
2016,France,Djibouti,"G / AR",9,,26,9,*,*,*,19,13,
2016,France,Djibouti,"G / FI",146,,61,24,*,32,,59,124,
2016,"United Kingdom",Djibouti,"G / RA",,,0,0,0,0,0,,,0
2016,"United Kingdom",Djibouti,"G / FI",*,0,6,0,0,*,*,*,7,0
2016,"United Kingdom",Djibouti,"G / AR",,,0,0,,*,0,*,,0
2016,Greece,Djibouti,"G / FI",,,*,,,,,,*,
2016,Italy,Djibouti,"G / FI",0,0,*,0,0,0,0,,*,0
2016,Kenya,Djibouti,"J / FI",*,*,0,,,,,,*,*
2016,Kuwait,Djibouti,"U / FI",5,5,,,,,,,5,5
2016,Luxembourg,Djibouti,"G / FI",,,*,,,,,,*,0
2016,Netherlands,Djibouti,"G / FI",*,,*,,,,*,*,*,
2016,Norway,Djibouti,"G / AR",*,,*,,,*,,*,*,
2016,Norway,Djibouti,"G / FI",*,,*,,,*,*,6,*,
2016,Somalia,Djibouti,"U / FI",*,*,7,,,,,,11,11
2016,Sweden,Djibouti,"G / FI",32,,9,5,*,19,9,34,15,
2016,Sweden,Djibouti,"G / AR",5,,28,0,0,15,*,18,14,
2016,Sweden,Djibouti,"G / RA",7,,24,5,0,9,*,15,18,
2016,Turkey,Djibouti,"U / AR",0,0,*,,,,,,*,*
2016,Turkey,Djibouti,"U / FI",5,5,*,0,,0,*,*,6,6
2016,"United States of America",Djibouti,"G / EO",0,,*,0,,0,,,45,
2016,"United States of America",Djibouti,"G / IN",97,,142,18,,,5,23,223,
2016,Yemen,Djibouti,"U / FI",9,9,,*,,,*,*,5,5
2016,Argentina,Dominica,"G / AR",87,,,,,,,,87,0
2016,Australia,Dominica,"G / FI",*,0,0,0,0,0,0,,*,0
2016,Brazil,Dominica,"G / FI",*,0,*,0,,0,,,*,0
2016,Canada,Dominica,"G / FI",,,*,,,*,*,*,*,
2016,France,Dominica,"G / RA",,,*,,,,,,,
2016,France,Dominica,"G / AR",0,,*,0,0,0,*,*,0,
2016,France,Dominica,"G / FI",0,,6,0,*,8,,9,,
2016,"United Kingdom",Dominica,"G / FI",*,0,10,*,0,7,0,9,*,0
2016,"United Kingdom",Dominica,"G / AR",,,*,0,,*,0,*,,0
2016,"United Kingdom",Dominica,"G / RA",,,0,0,0,0,0,,,0
2016,Hungary,Dominica,"G / FA",*,,,0,0,0,*,*,0,0
2016,Turkey,Dominica,"U / FI",*,*,*,0,,0,0,,*,*
2016,"United States of America",Dominica,"G / EO",,,0,0,,0,,,*,
2016,"United States of America",Dominica,"G / IN",12,,10,0,,,*,*,19,
2016,Australia,Denmark,"G / FI",*,0,0,0,0,*,0,*,0,0
2016,Belgium,Denmark,"G / FI",0,0,,,,,,,,0
2016,Canada,Denmark,"G / FI",,,*,,,,*,*,0,
2016,"United Kingdom",Denmark,"G / FI",0,0,*,0,0,0,0,,0,0
2016,"United Kingdom",Denmark,"G / RA",,,0,0,0,0,0,,,0
2016,"United Kingdom",Denmark,"G / AR",,,0,0,,0,0,,,0
2016,Hungary,Denmark,"G / FI",,,*,,,,,,,
2016,Hungary,Denmark,"G / FA",0,,,0,0,*,0,*,0,0
2016,Norway,Denmark,"G / FI",,,*,,,,,,*,
2016,Sweden,Denmark,"G / FI",0,,*,0,0,0,*,*,*,
2016,"United States of America",Denmark,"G / EO",0,,0,0,,0,,,0,
2016,"United States of America",Denmark,"G / IN",*,,*,0,,,*,*,*,
2016,Argentina,"Dominican Rep.","G / JR",8,,,,,,,,8,0
2016,Argentina,"Dominican Rep.","G / FI",51,,52,,,21,10,31,72,*
2016,Austria,"Dominican Rep.","G / FA",,,*,0,0,,*,*,,
2016,Belgium,"Dominican Rep.","G / FI",0,0,9,,,9,,9,,0
2016,Belgium,"Dominican Rep.","G / RA",,,6,,,,5,5,,
2016,Belgium,"Dominican Rep.","G / JR",0,0,5,,,5,,5,,0
2016,Bulgaria,"Dominican Rep.","G / FI",*,*,,,,,,,,
2016,Brazil,"Dominican Rep.","G / FI",775,22,107,*,,24,,26,856,19
2016,Canada,"Dominican Rep.","G / FI",7,,44,17,,11,6,34,30,
2016,Switzerland,"Dominican Rep.","G / FI",0,0,*,0,0,0,*,*,,0
2016,Chile,"Dominican Rep.","G / FI",62,60,64,,,16,*,19,107,38
2016,"Costa Rica","Dominican Rep.","G / AR",0,0,5,0,,*,*,*,*,*
2016,"Costa Rica","Dominican Rep.","G / FI",*,*,0,0,,0,*,*,0,0
2016,Cyprus,"Dominican Rep.","G / FI",,,*,,,,,,*,*
2016,Germany,"Dominican Rep.","G / JR",*,,,,,,,,,0
2016,Germany,"Dominican Rep.","G / NA",5,,*,,,,,,8,0
2016,Germany,"Dominican Rep.","G / RA",,,*,,,,*,*,,0
2016,Spain,"Dominican Rep.","G / FI",140,,40,,,,,,155,
2016,France,"Dominican Rep.","G / FI",137,,379,*,8,374,,383,118,
2016,France,"Dominican Rep.","G / RA",,,18,,,,,,,
2016,France,"Dominican Rep.","G / AR",94,,224,0,*,58,127,188,126,
2016,"United Kingdom","Dominican Rep.","G / FI",0,0,*,0,0,*,0,*,0,0
2016,"United Kingdom","Dominican Rep.","G / AR",,,*,0,,0,0,,,0
2016,"United Kingdom","Dominican Rep.","G / RA",,,0,0,0,0,0,,,0
2016,Greece,"Dominican Rep.","G / RA",,,*,,,,,,,
2016,Greece,"Dominican Rep.","G / AR",7,,15,,,5,*,7,15,
2016,Greece,"Dominican Rep.","G / FI",8,,67,,,34,21,55,22,
2016,Hungary,"Dominican Rep.","G / FA",*,,,0,0,0,7,7,0,0
2016,Italy,"Dominican Rep.","G / FI",5,0,20,0,*,13,0,14,9,0
2016,Mexico,"Dominican Rep.","G / FI",6,,*,*,,*,,*,7,*
2016,Netherlands,"Dominican Rep.","G / FI",,,*,0,,*,,*,,
2016,Panama,"Dominican Rep.","G / FI",33,22,33,0,0,*,27,28,38,19
2016,Peru,"Dominican Rep.","G / FI",6,,11,*,,12,*,17,0,0
2016,Romania,"Dominican Rep.","G / FI",,,*,,,,*,*,,
2016,Suriname,"Dominican Rep.","U / FI",0,0,*,,,0,,,*,*
2016,Sweden,"Dominican Rep.","G / RA",*,,0,0,0,0,0,,*,
2016,Sweden,"Dominican Rep.","G / AR",0,,*,0,0,*,0,*,0,
2016,Sweden,"Dominican Rep.","G / FI",*,,*,0,0,*,0,*,*,
2016,Turkey,"Dominican Rep.","U / FI",*,*,*,0,,0,0,,*,*
2016,"United States of America","Dominican Rep.","G / EO",416,,242,6,,48,117,171,522,
2016,"United States of America","Dominican Rep.","G / IN",141,,120,*,,,19,20,241,
2016,"Venezuela (Bolivarian Republic of)","Dominican Rep.","G / FI",*,*,,,,,*,*,0,0
2016,Argentina,Algeria,"G / AR",*,,,,,,,,*,0
2016,Argentina,Algeria,"G / FI",,,,,,,,,0,0
2016,Australia,Algeria,"G / AR",*,0,0,*,0,*,0,*,*,0
2016,Australia,Algeria,"G / FI",7,0,15,0,0,*,0,*,9,0
2016,Austria,Algeria,"G / FA",609,,848,*,0,594,330,927,570,
2016,Azerbaijan,Algeria,"U / FI",0,0,*,,,,,,*,*
2016,Belgium,Algeria,"G / FI",55,0,83,*,,35,5,43,75,0
2016,Belgium,Algeria,"G / JR",10,0,17,,,21,,21,5,0
2016,Belgium,Algeria,"G / RA",,,28,,,,13,13,,
2016,Bulgaria,Algeria,"G / FI",35,35,18,,,6,,6,27,27
2016,Bulgaria,Algeria,"G / RA",,,6,,,,,,6,6
2016,Brazil,Algeria,"G / FI",5,0,*,0,,*,,*,5,*
2016,Canada,Algeria,"G / FI",19,,105,24,,33,6,63,70,
2016,Switzerland,Algeria,"G / FI",131,0,521,5,11,113,463,592,140,0
2016,Chile,Algeria,"G / FI",*,,*,,,,,,*,*
2016,"Côte d'Ivoire",Algeria,"J / FA",,0,*,,,,,,*,*
2016,Cyprus,Algeria,"G / FI",*,,,,,,,,*,
2016,"Czech Rep.",Algeria,"G / FI",*,0,7,,,,6,6,8,0
2016,"Czech Rep.",Algeria,"G / RA",,,*,,,,,,,0
2016,Germany,Algeria,"G / JR",317,,,*,7,293,321,622,933,0
2016,Germany,Algeria,"G / RA",230,,198,*,*,75,207,285,155,0
2016,Germany,Algeria,"G / NA",3114,,3563,41,97,3154,1712,5004,1656,0
2016,Denmark,Algeria,"G / FI",5,,160,*,,,18,19,8,
2016,Denmark,Algeria,"G / AR",*,,5,,,,*,*,*,
2016,Egypt,Algeria,"U / FI",5,5,0,*,,0,*,5,0,0
2016,Spain,Algeria,"G / FI",5,,761,7,,401,,408,400,
2016,Estonia,Algeria,"G / FI",,,*,,,*,,*,,
2016,Finland,Algeria,"G / FI",41,,28,,,28,43,71,5,
2016,Finland,Algeria,"G / RA",,,*,,,*,,*,,
2016,France,Algeria,"G / RA",,,30,0,0,*,19,23,,
2016,France,Algeria,"G / AR",496,,1147,31,25,428,667,1151,481,
2016,France,Algeria,"G / FI",1129,,2520,95,68,2072,,2235,792,
2016,"United Kingdom",Algeria,"G / AR",,,63,11,,35,*,49,,0
2016,"United Kingdom",Algeria,"G / RA",,,7,0,0,0,0,,,0
2016,"United Kingdom",Algeria,"G / FI",172,0,189,11,6,102,40,159,176,0
2016,Greece,Algeria,"G / AR",21,,356,,,167,18,185,185,
2016,Greece,Algeria,"G / RA",,,20,,,,,,,
2016,Greece,Algeria,"G / FI",50,,869,6,,554,169,729,216,
2016,Croatia,Algeria,"G / FI",*,*,124,,,34,89,123,*,*
2016,Croatia,Algeria,"G / JR",*,*,9,,,8,,8,5,5
2016,Hungary,Algeria,"G / RA",,,104,,,,,,,
2016,Hungary,Algeria,"G / FI",,,606,,,,,,,
2016,Hungary,Algeria,"G / FA",52,,,0,0,176,479,655,78,0
2016,Indonesia,Algeria,"U / AR",*,*,*,,,,*,*,*,*
2016,Indonesia,Algeria,"U / FI",*,*,*,,,*,,*,*,*
2016,Ireland,Algeria,"G / SP",17,,18,*,,19,*,25,10,
2016,Ireland,Algeria,"G / AR",53,,49,*,,28,9,38,64,
2016,Ireland,Algeria,"G / RA",,,*,,,,,,,
2016,Ireland,Algeria,"G / FI",61,,63,0,,46,36,82,43,
2016,Iraq,Algeria,"U / FI",*,*,,,,,,,*,*
2016,Iceland,Algeria,"G / FI",,,15,*,,,*,*,0,
2016,Italy,Algeria,"G / FI",114,0,94,7,12,105,0,124,83,0
2016,Jordan,Algeria,"U / FI",*,*,*,0,0,0,0,,7,7
2016,"Rep. of Korea",Algeria,"G / FA",,,16,,,6,,6,16,0
2016,Lebanon,Algeria,"U / AR",0,0,*,,,,,,*,*
2016,Lebanon,Algeria,"U / FI",0,,*,*,,*,,*,*,*
2016,Libya,Algeria,"U / FI",,,*,,,,,,*,*
2016,Liechtenstein,Algeria,"G / FI",*,0,*,,,,,,*,0
2016,Luxembourg,Algeria,"G / AR",*,,10,,,5,*,8,*,0
2016,Luxembourg,Algeria,"G / FI",45,,75,*,,13,40,54,34,0
2016,Luxembourg,Algeria,"G / JR",,,*,,,*,,*,0,0
2016,Latvia,Algeria,"G / FI",,,*,,,,*,*,0,
2016,Morocco,Algeria,"U / FI",5,5,9,*,0,0,*,*,10,10
2016,Morocco,Algeria,"U / AR",*,*,0,0,0,0,0,,*,*
2016,Mexico,Algeria,"G / FI",0,,,,,,,,0,0
2016,"The former Yugoslav Republic of Macedonia",Algeria,"G / FA",0,0,13,,,,13,13,0,0
2016,Malta,Algeria,"G / AR",*,,*,,,*,,*,*,
2016,Malta,Algeria,"G / FI",*,,*,,,5,*,8,*,
2016,Montenegro,Algeria,"G / FA",0,0,15,0,0,0,12,12,*,0
2016,Malaysia,Algeria,"U / FI",*,*,*,,,*,,*,*,*
2016,Malaysia,Algeria,"U / AR",,,*,,,*,,*,0,0
2016,Netherlands,Algeria,"G / FI",32,,1000,0,,158,534,692,361,
2016,Netherlands,Algeria,"G / RA",*,,5,0,,5,*,6,,
2016,Norway,Algeria,"G / FI",15,,40,*,,13,39,53,5,
2016,Norway,Algeria,"G / RA",*,,*,,,*,5,6,,
2016,Norway,Algeria,"G / AR",7,,43,,,42,*,44,6,
2016,Poland,Algeria,"G / FI",*,,8,,,*,*,5,*,0
2016,Poland,Algeria,"G / AR",,,*,,,,,,,
2016,Portugal,Algeria,"G / FI",,,10,,,,10,10,0,
2016,Romania,Algeria,"G / FI",8,*,8,*,,*,*,6,,
2016,"Russian Federation",Algeria,"G / TA",*,*,*,0,0,0,*,*,0,0
2016,Sudan,Algeria,"U / FI",*,*,,,,,,,*,*
2016,Senegal,Algeria,"G / FA",10,10,,,,,,,10,10
2016,"Serbia and Kosovo (S/RES/1244 (1999))",Algeria,"G / FI",,,*,,,,*,*,0,0
2016,Slovakia,Algeria,"G / FI",,,6,,,6,*,7,,0
2016,Slovakia,Algeria,"G / RA",,,*,,,,,,,
2016,Slovenia,Algeria,"G / RA",,,*,,,,,,,
2016,Slovenia,Algeria,"G / FI",0,0,41,,,15,19,34,7,0
2016,Sweden,Algeria,"G / FI",174,,152,*,*,49,178,232,87,
2016,Sweden,Algeria,"G / AR",18,,105,*,0,72,8,82,44,
2016,Sweden,Algeria,"G / RA",57,,78,0,*,47,37,85,50,
2016,"Syrian Arab Rep.",Algeria,"U / JR",*,*,9,,,9,*,11,*,*
2016,"Syrian Arab Rep.",Algeria,"U / FI",23,23,49,,,47,,47,25,25
2016,Chad,Algeria,"G / FA",*,*,,*,,,,*,0,0
2016,Tunisia,Algeria,"U / AR",,,*,,,,,,*,*
2016,Turkey,Algeria,"U / AR",*,*,0,,,,*,*,0,0
2016,Turkey,Algeria,"U / FI",18,18,9,*,,0,*,5,22,22
2016,Ukraine,Algeria,"G / FI",11,*,0,0,0,*,*,*,9,5
2016,Ukraine,Algeria,"G / JR",*,0,*,0,,0,0,,5,0
2016,"United States of America",Algeria,"G / IN",65,,59,6,,0,5,11,117,
2016,"United States of America",Algeria,"G / EO",35,,*,0,,,8,8,31,
2016,Yemen,Algeria,"U / FI",0,0,*,,,,,,*,*
2016,"South Africa",Algeria,"G / FI",41,*,17,*,,19,,21,37,
2016,"South Africa",Algeria,"G / AR",155,16,,,,,155,155,0,
2016,Argentina,Ecuador,"G / FI",*,,*,,,*,,*,*,0
2016,Argentina,Ecuador,"G / AR",*,,,,,,,,*,0
2016,Australia,Ecuador,"G / FI",0,0,0,0,0,*,0,*,0,0
2016,Belgium,Ecuador,"G / RA",,,0,,,,,,,
2016,Belgium,Ecuador,"G / JR",0,0,*,,,*,,*,,0
2016,Belgium,Ecuador,"G / FI",*,0,*,,,*,,*,,0
2016,Brazil,Ecuador,"G / FI",20,5,*,0,,0,,,24,0
2016,Canada,Ecuador,"G / FI",*,,18,*,,7,,10,28,
2016,Switzerland,Ecuador,"G / FI",0,0,*,0,0,0,*,*,,0
2016,Chile,Ecuador,"G / FI",8,6,20,,,,,,28,11
2016,Colombia,Ecuador,"G / FI",*,0,*,,,,*,*,*,0
2016,"Costa Rica",Ecuador,"G / FI",*,*,0,0,,0,0,,*,*
2016,"Costa Rica",Ecuador,"G / AR",0,0,*,0,,*,0,*,*,*
2016,Germany,Ecuador,"G / NA",*,,*,,*,*,,*,*,0
2016,Germany,Ecuador,"G / JR",*,,,0,0,0,0,,*,0
2016,Spain,Ecuador,"G / FI",*,,8,,,*,,*,5,
2016,France,Ecuador,"G / FI",*,,0,0,0,*,,*,,
2016,France,Ecuador,"G / AR",0,,*,0,0,0,0,,*,
2016,"United Kingdom",Ecuador,"G / AR",,,*,0,,0,0,,,0
2016,"United Kingdom",Ecuador,"G / RA",,,0,0,0,0,0,,,0
2016,"United Kingdom",Ecuador,"G / FI",*,0,*,0,0,*,*,5,*,0
2016,Guatemala,Ecuador,"G / FI",0,0,9,0,0,0,9,9,0,0
2016,Italy,Ecuador,"G / FI",5,0,33,*,6,10,0,17,20,0
2016,"Rep. of Korea",Ecuador,"G / FA",,,*,,,*,,*,*,0
2016,Mexico,Ecuador,"G / FI",8,,20,*,,*,16,18,10,*
2016,Netherlands,Ecuador,"G / RA",,,0,,,,,,,
2016,Norway,Ecuador,"G / FI",,,*,,,,,,*,
2016,Panama,Ecuador,"G / FI",5,5,*,0,0,0,0,,7,*
2016,Peru,Ecuador,"G / FI",*,,8,,,,,,9,0
2016,Sweden,Ecuador,"G / FI",*,,6,0,0,0,*,*,6,
2016,Sweden,Ecuador,"G / AR",*,,*,0,0,*,0,*,*,
2016,Sweden,Ecuador,"G / RA",*,,*,0,0,*,*,*,*,
2016,Uruguay,Ecuador,"G / FI",*,*,*,,,,,,*,*
2016,"United States of America",Ecuador,"G / EO",5932,,1360,51,,95,1431,1577,7183,
2016,"United States of America",Ecuador,"G / IN",4394,,3063,88,,,1038,1126,6357,
2016,"Venezuela (Bolivarian Republic of)",Ecuador,"G / FI",13,*,,,,,13,13,0,0
2016,"United Arab Emirates",Egypt,"U / NA",,,*,*,,,,*,0,
2016,Argentina,Egypt,"G / FI",*,,,,,,,,*,0
2016,Argentina,Egypt,"G / AR",*,,,,,,,,*,0
2016,Australia,Egypt,"G / FI",342,0,111,55,0,84,0,139,179,0
2016,Australia,Egypt,"G / AR",125,0,37,20,0,55,8,83,80,0
2016,Austria,Egypt,"G / FA",275,,200,29,*,40,62,133,316,
2016,Belgium,Egypt,"G / FI",48,0,52,7,,21,*,31,80,0
2016,Belgium,Egypt,"G / JR",12,0,18,,,23,*,24,6,0
2016,Belgium,Egypt,"G / RA",,,29,,,,16,16,,
2016,Bulgaria,Egypt,"G / FI",7,7,*,,,*,,*,6,6
2016,Bahrain,Egypt,"U / FI",*,*,0,,,,,,*,*
2016,"Bosnia and Herzegovina",Egypt,"G / FI",,,*,,*,,,*,0,0
2016,Belarus,Egypt,"G / JR",,,*,,*,,,*,0,
2016,Belarus,Egypt,"G / FI",0,0,*,,,*,,*,*,0
2016,Brazil,Egypt,"G / FI",133,38,29,*,,9,,13,149,28
2016,Canada,Egypt,"G / FI",81,,332,185,,29,5,219,244,
2016,Switzerland,Egypt,"G / FI",,,*,,,,,,,
2016,Chile,Egypt,"G / FI",*,,*,,,,,,*,0
2016,China,Egypt,"U / FI",0,0,*,,,,,,*,*
2016,"Dem. Rep. of the Congo",Egypt,"G / FI",*,*,,,,,,,*,*
2016,Colombia,Egypt,"G / FI",0,0,*,,,,,,*,*
2016,"Costa Rica",Egypt,"G / AR",0,0,*,0,,0,0,,*,*
2016,"Costa Rica",Egypt,"G / FI",*,*,*,0,,*,0,*,0,0
2016,Cyprus,Egypt,"G / FI",,,*,,,,*,*,*,
2016,Cyprus,Egypt,"G / AR",60,*,57,,,10,13,23,94,
2016,Cyprus,Egypt,"G / RA",12,,7,,,7,,7,12,
2016,"Czech Rep.",Egypt,"G / FI",5,0,*,,,*,*,*,5,0
2016,Germany,Egypt,"G / JR",260,,,74,6,88,89,257,1285,0
2016,Germany,Egypt,"G / NA",2763,,1685,374,92,1755,395,2616,1838,0
2016,Germany,Egypt,"G / RA",86,,99,6,9,19,101,135,108,0
2016,Denmark,Egypt,"G / AR",*,,15,*,,,12,14,*,
2016,Denmark,Egypt,"G / FI",22,,22,,,,16,16,12,
